id,formation_energy_ev_natom,bandgap_energy_ev
90,0.343856990337,1.53091311455
91,0.116230256855,4.52613401413
92,0.23252646625,0.738737940788
93,0.230043262243,2.3857793808
94,0.027061726898,2.12688660622
95,0.0828391909599,3.15721821785
96,0.329452067614,1.13003075123
97,0.260909438133,2.33333730698
98,0.0750993415713,1.45299220085
99,0.0369188264012,2.04592061043
100,0.300149172544,1.03243601322
101,0.161040186882,1.70551371574
102,0.0520880371332,3.99634194374
103,0.236125558615,2.31011867523
104,0.306955367327,1.16976511478
105,0.204784408212,1.10465526581
106,0.102503873408,4.19043016434
107,0.107960611582,3.9966340065
108,0.232533127069,2.58812570572
109,0.195594117045,2.24202394485
110,0.149055764079,0.885132610798
111,0.367175877094,0.967722177505
112,0.0862200185657,2.91961050034
113,0.207508996129,2.54281544685
114,0.41981959343,2.3836107254
115,0.352204412222,2.3050301075
116,0.215878844261,2.8489074707
117,0.184322923422,2.16727304459
118,0.307444274426,2.21476697922
119,0.230043262243,2.3857793808
120,0.204251542687,2.13268232346
121,0.286305129528,2.35017251968
122,0.113998435438,1.95614564419
123,0.0790769010782,0.970958590508
124,0.300472855568,0.327346384525
125,0.147526949644,1.28048944473
126,0.114424563944,3.5993938446
127,0.0943233519793,2.4607231617
128,0.336036860943,2.49252748489
129,0.378596395254,1.22563016415
130,0.217761382461,1.48020839691
131,0.114987768233,3.33041238785
132,0.319224119186,0.341057598591
133,0.0828391909599,3.15721821785
134,0.152949765325,1.39681553841
135,0.138963311911,2.948554039
136,0.165409401059,0.926784276962
137,0.165906339884,0.897957146168
138,0.307444274426,2.21476697922
139,0.155609935522,1.97378003597
140,0.19223959744,2.19020247459
141,0.143086910248,1.89122974873
142,0.165715590119,3.28777265549
143,0.24009642005,3.24619889259
144,0.0809900909662,1.01367723942
145,0.391465902328,1.69203901291
146,0.0752503946424,4.60742855072
147,0.0973953232169,1.77830386162
148,0.156386032701,2.20345973969
149,0.274112701416,2.16540837288
150,0.105744540691,1.30249214172
151,0.215835005045,1.54524612427
152,0.083629950881,3.67652368546
153,0.11530444026,4.64163255692
154,0.229757905006,3.60687303543
155,0.114823311567,1.2310949564
156,0.0452416799963,2.70523405075
157,0.109855011106,2.15539765358
158,0.0662009194493,5.0676484108
159,0.116230256855,4.52613401413
160,0.12090305239,1.58880805969
161,0.210950732231,2.22164177895
162,0.407433450222,1.44758975506
163,0.0539194643497,3.30086731911
164,0.334439992905,0.445992559195
165,0.289648711681,0.291572064161
166,0.324615955353,0.760949611664
167,0.327808111906,1.2571811676
168,0.0880704969168,2.43440771103
169,0.217724204063,1.58879184723
170,0.244718745351,1.7906908989
171,0.170798450708,1.89854586124
172,0.237777665257,2.93491172791
173,0.13682000339,1.60419631004
174,0.350610971451,0.861496329308
175,0.112890563905,3.51282691956
176,0.137182638049,2.00261092186
177,0.456145018339,1.25072646141
178,0.348307728767,0.8355640769
179,0.2497112602,2.7879486084
180,0.186856806278,1.55284309387
181,0.276656508446,1.40696787834
182,0.0833563655615,3.94182777405
183,0.24009642005,3.24619889259
184,0.233368888497,1.01600146294
185,0.134727135301,1.7893986702
186,0.370730578899,1.34978318214
187,0.235283687711,3.46964788437
188,0.12090305239,1.58880805969
189,0.236539423466,0.48158967495
190,0.202335298061,1.14338517189
191,0.21186889708,1.98909187317
192,0.0520880371332,3.99634194374
193,0.19793727994,2.9434504509
194,0.187664940953,2.06528282166
195,0.346747785807,1.12905097008
196,0.0809900909662,1.01367723942
197,0.134308636189,1.37945592403
198,0.228155270219,2.21613502502
199,0.247598394752,2.40443706512
200,0.153258249164,1.37751483917
201,0.0852474942803,1.63298988342
202,0.103506803513,1.21139192581
203,0.347369790077,0.745249509811
204,0.182599872351,2.38324451447
205,0.170055896044,1.49139916897
206,0.169964402914,1.14587068558
207,0.182466000319,0.840907931328
208,0.301612138748,1.21173882484
209,0.39653840661,1.9439432621
210,0.225974082947,2.52570104599
211,0.165868639946,2.42593669891
212,0.244584590197,1.18229866028
213,0.26140755415,1.61593294144
214,0.246166065335,0.598083198071
215,0.123090103269,3.4702000618
216,0.0917596817017,1.08513498306
217,0.146255731583,1.96016085148
218,0.246135726571,1.15922367573
219,0.250546574593,3.40105104446
220,0.0444239526987,3.02623128891
221,0.128093644977,1.87086737156
222,0.226819142699,1.71264719963
223,0.302323371172,2.72409009933
224,0.0828889980912,3.41232728958
225,0.074880965054,4.67418241501
226,0.42192697525,1.42694103718
227,0.245657578111,2.07737231255
228,0.400110930204,1.12016379833
229,0.224633425474,2.01859211922
230,0.237767055631,2.44464969635
231,0.174425423145,1.37752950191
232,0.0450394675136,3.09713363647
233,0.0856398046017,4.52668476105
234,0.24689425528,3.2645778656
235,0.102503873408,4.19043016434
236,0.297272831202,2.32206344604
237,0.0375430807471,2.32577419281
238,0.18933853507,2.57947230339
239,0.300149172544,1.03243601322
240,0.0885019898415,4.28970050812
241,0.258240371943,2.10078763962
242,0.125498354435,0.917573332787
243,0.117538899183,4.29986619949
244,0.0706135183573,4.88209247589
245,0.14590215683,1.71197223663
246,0.176507160068,3.15007352829
247,0.338697940111,0.762377440929
248,0.338763356209,1.31666743755
249,0.203221231699,1.24947488308
250,0.189124554396,2.87344002724
251,0.0340031348169,2.44553875923
252,0.104992344975,1.16818249226
253,0.277826756239,1.89005756378
254,0.343560755253,1.06097090244
255,0.347723931074,0.728738248348
256,0.0539194643497,3.30086731911
257,0.100329607725,1.13903021812
258,0.113998435438,1.95614564419
259,0.357567816973,0.3886513412
260,0.234407141805,2.68348693848
261,0.106018103659,3.19801187515
262,0.0416195839643,1.75662076473
263,0.0839768350124,2.98899173737
264,0.348060637712,0.890431642532
265,0.0726870149374,1.60621333122
266,0.176929831505,3.07882356644
267,0.41981959343,2.3836107254
268,0.0441629439592,3.4568297863
269,0.0828889980912,3.41232728958
270,0.178822278976,3.08287644386
271,0.193683385849,1.98484563828
272,0.366136610508,1.0694231987
273,0.319418609142,2.63512206078
274,0.358188480139,1.02053105831
275,0.308909416199,1.58686971664
276,0.182093113661,1.42543411255
277,0.107074134052,1.10789871216
278,0.140624672174,1.71170914173
279,0.146212399006,3.4295539856
280,0.120971910655,2.02781915665
281,0.0452460050583,3.1733982563
282,0.0881724208593,2.54905796051
283,0.0711136460304,5.00956249237
284,0.347723931074,0.728738248348
285,0.0973953232169,1.77830386162
286,0.155196264386,0.8796864748
287,0.122932292521,3.06220006943
288,0.0786895677447,4.44597387314
289,0.232533127069,2.58812570572
290,0.151311472058,3.00234937668
291,0.22646483779,3.670814991
292,0.188020586967,1.81490087509
293,0.232719704509,3.5396001339
294,0.370073676109,1.18627023697
295,0.244541272521,2.41391015053
296,0.145476073027,1.56361329556
297,0.222847267985,1.66470086575
298,0.196023195982,2.89490532875
299,0.113546527922,3.09708380699
300,0.135663837194,2.28447294235
301,0.10757740587,3.27276659012
302,0.129759445786,1.33933830261
303,0.0640223696828,1.7952144146
304,0.132324799895,2.12512040138
305,0.255052685738,1.04816687107
306,0.0790769010782,0.970958590508
307,0.186856806278,1.55284309387
308,0.233518660069,1.40899562836
309,0.178431659937,3.19235444069
310,0.380926758051,1.24654686451
311,0.237767055631,2.44464969635
312,0.370603919029,1.07534825802
313,0.152374476194,1.31291699409
314,0.151494622231,1.92839825153
315,0.284162044525,2.09612059593
316,0.327808111906,1.2571811676
317,0.218770563602,1.0077111721
318,0.0862230211496,5.03266620636
319,0.217100217938,0.956819474697
320,0.0828391909599,3.15721821785
321,0.135419264436,1.85866749287
322,0.227908879519,1.73564016819
323,0.10490231216,3.12560558319
324,0.347160339355,0.881054401398
325,0.041928883642,2.87547159195
326,0.0843007862568,1.03637290001
327,0.200114697218,2.5937795639
328,0.074880965054,4.67418241501
329,0.112242534757,3.78610014915
330,0.105744540691,1.30249214172
331,0.219220787287,2.46532130241
332,0.228155270219,2.21613502502
333,0.106018103659,3.19801187515
334,0.352683722973,2.25022435188
335,0.193596303463,1.34400236607
336,0.205745175481,1.66145336628
337,0.348772406578,1.66559588909
338,0.0503526180983,2.99083900452
339,0.0494531095028,1.91546607018
340,0.244310960174,1.70103824139
341,0.22235751152,2.32866239548
342,0.137602224946,1.30487394333
343,0.0757870003581,2.12986564636
344,0.221463695168,0.943419277668
345,0.109356440604,3.3499610424
346,0.27418833971,3.14822340012
347,0.17252767086,2.24129533768
348,0.139516785741,1.65736496449
349,0.329934626818,1.46407270432
350,0.394198417664,1.28512883186
351,0.103794783354,1.99974250793
352,0.245402112603,2.17641091347
353,0.167177021503,0.84283053875
354,0.0917596817017,1.08513498306
355,0.0856169164181,2.31345081329
356,0.106424197555,2.85159635544
357,0.245682641864,1.13074791431
358,0.177734076977,2.65266513824
359,0.122441612184,2.983481884
360,0.0833563655615,3.94182777405
361,0.350701242685,2.1402695179
362,0.119714491069,2.29057192802
363,0.251089602709,1.73048567772
364,0.112242534757,3.78610014915
365,0.220226347446,1.13331401348
366,0.282498836517,2.88559985161
367,0.273055046797,1.6395637989
368,0.0867115408182,2.37346029282
369,0.0253272540867,1.98602759838
370,0.142864868045,1.24922716618
371,0.358015775681,1.23011636734
372,0.12090305239,1.58880805969
373,0.134727135301,1.7893986702
374,0.112890563905,3.51282691956
375,0.180294632912,3.12167191505
376,0.186014607549,3.92514491081
377,0.0766081735492,0.95103430748
378,0.322713524103,1.23953783512
379,0.134308636189,1.37945592403
380,0.083629950881,3.67652368546
381,0.239032968879,3.32249593735
382,0.184322923422,2.16727304459
383,0.0862200185657,2.91961050034
384,0.344249457121,0.844529628754
385,0.147688403726,1.31508994102
386,0.297272831202,2.32206344604
387,0.206218242645,0.58896112442
388,0.0746692791581,4.21384000778
389,0.107960611582,3.9966340065
390,0.20027975738,2.29516434669
391,0.222826868296,1.44255065918
392,0.333912789822,2.54911851883
393,0.232891157269,1.04935491085
394,0.103506803513,1.21139192581
395,0.32122156024,0.363786578178
396,0.268977582455,2.43784570694
397,0.180430442095,2.46187448502
398,0.313455730677,0.320200920105
399,0.258584231138,1.43979394436
400,0.243989229202,2.42496824265
401,0.106424197555,2.85159635544
402,0.0356782674789,2.20087718964
403,0.202805370092,0.927158892155
404,0.147677809,2.054895401
405,0.190352231264,2.63742232323
406,0.0878944024444,1.06020259857
407,0.244264826179,2.0270383358
408,0.188057243824,1.15657567978
409,0.108160711825,1.4122582674
410,0.0888302028179,1.01288640499
411,0.308927386999,0.922848701477
412,0.0326245501637,1.86927783489
413,0.115952968597,1.43162584305
414,0.0847336798906,1.01314091682
415,0.179414004087,1.53708326817
416,0.341566443443,0.627729654312
417,0.095421820879,1.0585449934
418,0.360477954149,0.362331926823
419,0.116983525455,4.41202497482
420,0.160638540983,1.07447981834
421,0.151378795505,2.13499116898
422,0.213362365961,1.4396198988
423,0.170472621918,3.27964234352
424,0.107960611582,3.9966340065
425,0.390864610672,1.31030869484
426,0.154934585094,2.35179781914
427,0.0726856291294,0.951482892036
428,0.151187747717,2.25629734993
429,0.217724204063,1.58879184723
430,0.170088812709,2.91196703911
431,0.143421187997,1.8791217804
432,0.184980422258,2.8050391674
433,0.0726856291294,0.951482892036
434,0.329934626818,1.46407270432
435,0.195867151022,2.43186235428
436,0.17568513751,3.22286248207
437,0.123768240213,1.83403682709
438,0.325329095125,2.09093117714
439,0.297848761082,0.289288878441
440,0.180675849319,2.73911166191
441,0.333081662655,0.795616388321
442,0.338874816895,0.371688902378
443,0.240541338921,3.16897821426
444,0.120309524238,1.67935049534
445,0.104627653956,2.15740466118
446,0.257140994072,2.42776417732
447,0.074880965054,4.67418241501
448,0.214883834124,2.7110517025
449,0.333269506693,0.667921543121
450,0.152541056275,2.62899017334
451,0.331763803959,1.2775939703
452,0.145974114537,1.67266750336
453,0.0592683106661,1.99103605747
454,0.124913394451,1.30133473873
455,0.322571277618,0.823400378227
456,0.237767055631,2.44464969635
457,0.167489051819,1.15934956074
458,0.156643629074,2.20100569725
459,0.197850927711,1.95352816582
460,0.0447201952338,3.02025485039
461,0.291176855564,0.380280315876
462,0.12920576334,1.92765748501
463,0.128907546401,2.18138360977
464,0.103111408651,1.08257091045
465,0.149264767766,3.23703575134
466,0.0817850828171,0.991648852825
467,0.351054608822,0.826825141907
468,0.225084662437,1.19453001022
469,0.240844666958,1.99898529053
470,0.136466607451,1.28612351418
471,0.10441660881,3.05512142181
472,0.29838758707,1.41302847862
473,0.0373262539506,3.7637887001
474,0.16209384799,1.31709909439
475,0.225974082947,2.52570104599
476,0.160326823592,2.01957130432
477,0.09081338346,4.06971311569
478,0.120951890945,0.995142281055
479,0.295055925846,2.22060346603
480,0.105744540691,1.30249214172
481,0.123227588832,2.07826852798
482,0.130147963762,1.18942046165
483,0.376337379217,1.97259962559
484,0.0973953232169,1.77830386162
485,0.256392747164,1.22566366196
486,0.175955057144,0.945119082928
487,0.179267078638,1.21470665932
488,0.125840380788,2.12950873375
489,0.188826590776,1.76053106785
490,0.228155270219,2.21613502502
491,0.370073676109,1.18627023697
492,0.213168844581,2.61227083206
493,0.170031234622,1.70828032494
494,0.343159615993,0.87926787138
495,0.407427370548,1.30456411839
496,0.315774053335,0.653758525848
497,0.106918014586,1.17666971684
498,0.190959751606,2.37563085556
499,0.20027975738,2.29516434669
500,0.160326823592,2.01957130432
501,0.0919861346483,1.03525209427
502,0.360063076019,1.12898111343
503,0.215878844261,2.8489074707
504,0.167177021503,0.84283053875
505,0.366414129734,0.914692759514
506,0.231999188662,1.51233315468
507,0.362257570028,1.21094965935
508,0.320467859507,0.319255769253
509,0.14715026319,1.71140015125
510,0.0779677629471,0.992026984692
511,0.267493367195,1.75372743607
512,0.0757587999105,2.41601443291
513,0.168331742287,2.53576207161
514,0.0416195839643,1.75662076473
515,0.497353166342,1.53145170212
516,0.0340031348169,2.44553875923
517,0.146983191371,1.69425940514
518,0.299185365438,2.85158443451
519,0.165906339884,0.897957146168
520,0.112890563905,3.51282691956
521,0.260909438133,2.33333730698
522,0.0888302028179,1.01288640499
523,0.180675849319,2.73911166191
524,0.0917596817017,1.08513498306
525,0.252151995897,2.05058860779
526,0.14497795701,3.93604278564
527,0.19793727994,2.9434504509
528,0.0786895677447,4.44597387314
529,0.448947310448,1.27578139305
530,0.322713524103,1.23953783512
531,0.12920576334,1.92765748501
532,0.190061822534,1.40839612484
533,0.0435214973986,2.57510232925
534,0.108160711825,1.4122582674
535,0.0736129954457,2.27221179008
536,0.104992344975,1.16818249226
537,0.199101701379,1.05579268932
538,0.106901980937,1.08248877525
539,0.0753327161074,4.39983034134
540,0.101938165724,2.59003782272
541,0.297007590532,2.06983208656
542,0.260999202728,1.84879028797
543,0.123617604375,3.22203397751
544,0.407702744007,1.25332736969
545,0.427253246307,1.46084487438
546,0.276015043259,2.83754348755
547,0.140644088387,3.60804462433
548,0.3389929533,1.14341163635
549,0.199433937669,2.70528697968
550,0.0786895677447,4.44597387314
551,0.320241093636,1.52839398384
552,0.11133658886,1.13439702988
553,0.182647198439,2.78040075302
554,0.347369790077,0.745249509811
555,0.279486387968,1.55436384678
556,0.188153982162,2.57375621796
557,0.142249241471,1.97830462456
558,0.1078684479,3.18186450005
559,0.217613250017,1.04148232937
560,0.214883834124,2.7110517025
561,0.180154517293,0.873777985573
562,0.248504534364,2.36841320992
563,0.269227713346,1.98114168644
564,0.114424563944,3.5993938446
565,0.383827656507,0.431305587292
566,0.111171364784,3.42986559868
567,0.497353166342,1.53145170212
568,0.277595847845,1.33538210392
569,0.207053348422,1.5322201252
570,0.359209060669,1.49037384987
571,0.314622431993,1.22481453419
572,0.169964402914,1.14587068558
573,0.214883834124,2.7110517025
574,0.111587427557,1.88475477695
575,0.0539194643497,3.30086731911
576,0.247945159674,2.28003549576
577,0.331400603056,0.335917979479
578,0.23987339437,1.2041476965
579,0.172043710947,1.38155984879
580,0.182093113661,1.42543411255
581,0.0828889980912,3.41232728958
582,0.100329607725,1.13903021812
583,0.285452932119,1.58247768879
584,0.129759445786,1.33933830261
585,0.2330262959,1.09794557095
586,0.0706135183573,4.88209247589
587,0.0706135183573,4.88209247589
588,0.14933347702,3.69058179855
589,0.430688500404,0.881155133247
590,0.14079092443,1.89295732975
591,0.0503526180983,2.99083900452
592,0.222826868296,1.44255065918
593,0.163278564811,1.06682407856
594,0.083629950881,3.67652368546
595,0.143187627196,1.61994695663
596,0.0859444141388,1.36571741104
597,0.228814482689,0.99701833725
598,0.192687168717,0.724887371063
599,0.247598394752,2.40443706512
600,0.208321422338,2.21969556808
